nm_Kit_ID,mb_replicate,nm_Sampling_Date,fht_eDNA_survey_date,datecomp,fht_Site_comb,nm_Pond_Name,namedist,fht_Site_number,fht_Site_Name,Company,Sampler_Name,Sampling_DateTime,Arrival_Date,num_tubes,Damaged_tubes,Liquid_in_bag,Tubes_labelled,Tubes_filled,Additional_notes,Lab_work_Started,IPC_Positive_out_of_12,GCN_Positive_out_of_12,Status,Site_number_CHECK,GCN_Positive_Square,GCN_Negative_Square,Surveyor,1_km_square,Grid_reference,Easting,Northing,eDNA_score,GCN_test_result,Positive_no_kit,Kit_negative,Newt_Positive_sites,Newt_Negative_sites,HSI1_Pond_location,HSI2_Pond_area,HSI3_Pond_drying,HSI4_Water_quality,HSI5_Shade,HSI6_Waterfowl,HSI7_Fish,HSI8_Pond_count,HSI9_Terrestrial_habitat,HSI10_Macrophytes,DIMITRIOS_HSI,NO_HSI_REASON,SITE_FROM_DIMITRIOS,Inflow_present,Outflow_present,Nitrate,Phosphate,Clean,N,P,Acti_Angu_Angu_Anguangu,Acti_Cypr_Cobi_Cobitean,Acti_Cypr_Cypr_Abrabram,Acti_Cypr_Cypr_Albuunk,Acti_Cypr_Cypr_Blicunk,Acti_Cypr_Cypr_Caracara,Acti_Cypr_Cypr_Cyprcarp,Acti_Cypr_Cypr_Gobigobi,Acti_Cypr_Cypr_Leucidus,Acti_Cypr_Cypr_Phoxphox,Acti_Cypr_Cypr_Pimeprom,Acti_Cypr_Cypr_Rutiruti,Acti_Cypr_Cypr_Tinctinc,Acti_Cypr_Nema_Barbbarb,Acti_Esoc_Esoc_Esoxluci,Acti_Gast_Gast_Gastacul,Acti_Perc_Perc_Percluci,Amph_Anur_Bufo_Bufobufo,Amph_Anur_Rani_Ranatemp,Amph_Caud_Sala_Lisshelv,Amph_Caud_Sala_Lissvulg,Amph_Caud_Sala_Tritcris,Aves_Acci_Acci_Butebute,Aves_Anse_Anat_Aixgale,Aves_Anse_Anat_Anastado,Aves_Anse_Anat_Anatsp,Aves_Char_Lari_Larusp,Aves_Colu_Colu_Colulivi,Aves_Colu_Colu_Colusp,Aves_Gall_Phas_Phascolc,Aves_Grui_Rall_Fuliatra,Aves_Grui_Rall_Gallchlo,Aves_Pass_Acro_Acroscir,Aves_Pass_Corv_Garrglan,Aves_Pass_Corv_Picapica,Aves_Pass_Musc_Eritrube,Aves_Pass_Musc_Turdsp,Aves_Pass_Panu_Panubiar,Aves_Pass_Pari_Parumajo,Aves_Pass_Pass_Pass1,Aves_Pass_Pass_Pass2,Aves_Pass_Prun_Prunmodu,Aves_Pass_Stur_Sturvulg,Aves_Pass_Sylv_Sylvatri,Aves_Pass_Trog_Trogtrog,Aves_Pele_Arde_Ardecine,Aves_Pici_Pici_Dendmajo,Aves_Pici_Pici_Picuviri,Aves_Stri_Stri_Strisp,Mamm_Arti_Cerv_Caprcapr,Mamm_Arti_Cerv_Cervelap,Mamm_Arti_Cerv_Damadama,Mamm_Arti_Cerv_Hydriner,Mamm_Arti_Cerv_Muntreev,Mamm_Carn_Cani_Vulpvulp,Mamm_Carn_Must_Lutrlutr,Mamm_Carn_Must_Melemele,Mamm_Chir_Vesp_Myotnatt,Mamm_Chir_Vesp_Pipiaust,Mamm_Euli_Sori_Sorearan,Mamm_Euli_Talp_Talpeuro,Mamm_Rode_Cric_Arviterr,Mamm_Rode_Cric_Micragre,Mamm_Rode_Cric_Myodglar,Mamm_Rode_Muri_Apodsylv,Mamm_Rode_Muri_Rattnorv,Mamm_Rode_Sciu_Sciucaro
FHT1056,1,2017/06/15 00:00:00,2017/06/15 00:00:00,MATCH,107 Esme Wood Pond,107 Esme Wood Pond,0,107,Esme Wood Pond,Freshwater Habitats Trust,HW,2017/06/15 18:50:00,2017/07/03 00:00:00,6,No,No,Yes,No,NA,2017/07/05 00:00:00,12,0,Negative,107,1,NA,Hannah,TL1653,TL16795316,516790,253160,0,Negative,FALSE,TRUE,Negative,NA,1,329,3,4,100,3,4,11,3,0,0.6480536207379146,NA,107,N,N,<0.2,<0.02,2,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,389,0,71,0,0,0,49037,0,0,0,6992,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHT1060,1,2017/06/15 00:00:00,2017/06/15 00:00:00,MATCH,284 Lodge Circle Pond,284 Lodge Circle Pond,0,284,Lodge Circle Pond,Freshwater Habitats Trust,HW,2017/06/15 10:20:00,2017/07/03 00:00:00,6,No,No,Yes,Yes,NA,2017/07/04 00:00:00,12,0,Negative,284,NA,1,Hannah,TL1848,TL1894848058,518948,248058,0,Negative,FALSE,TRUE,NA,Negative,1,35,1,4,0,3,4,14,4,0,0.696845301935949,NA,284,N,N,<0.2,<0.02,2,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6348,0,0,130192,170,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHT1062,1,2017/06/15 00:00:00,2017/06/15 00:00:00,MATCH,442 Shortmead New Pond,442 Shortmead new pond,0,442,Shortmead New Pond,Freshwater Habitats Trust,HW,2017/06/15 11:55:00,2017/07/03 00:00:00,6,No,No,Yes,Yes,NA,2017/07/04 00:00:00,10,0,Negative,442,NA,1,Hannah,TL1845,TL1888745773,518887,245773,0,Negative,FALSE,TRUE,NA,Negative,1,122,1,4,0,3,4,2,4,80,0.8114364655057509,NA,442,Y,N,<0.2,0.02-0.05,2,0.1,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHT1065,1,2017/06/22 00:00:00,2017/06/22 00:00:00,MATCH,227 Barford Village Hall,227 Barford Village Hall,0,227,Barford Village Hall,Freshwater Habitats Trust,HW,2017/06/22 12:44:00,2017/07/03 00:00:00,6,No,No,Yes,Yes,NA,2017/07/04 00:00:00,0,0,Inconclusive,227,NA,1,Hannah,TL1252,TL1256852684,512568,252684,0,Inconclusive,FALSE,FALSE,NA,Inconclusive,1,184,2,4,1,3,4,1,2,95,0.7029302229007452,NA,227,N,N,<0.2,<0.02,2,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59463,0,0,0,0,0,72270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHT1075,NA,2017/06/22 00:00:00,2017/06/22 00:00:00,MATCH,496 Turvey Farm Pond,496 Turvey Farm Pond,0,496,Turvey Farm Pond,Freshwater Habitats Trust,HW,2017/06/22 11:45:00,2017/07/03 00:00:00,6,No,No,Yes,Yes,NA,2017/07/04 00:00:00,8,0,Inconclusive,496,1,NA,Hannah,SP9452,SP9483352038,494833,252038,1,Positive,FALSE,FALSE,Positive,NA,1,422,3,4,0,3,4,9,2,90,0.8081307718519233,NA,496,N,N,<0.2,<0.02,2,0.1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT1076,NA,2017/06/26 00:00:00,2017/06/26 00:00:00,MATCH,407 Poplars Pond,407 Poplars Pond,0,407,Poplars Pond,Freshwater Habitats Trust,HW,2017/06/26 10:00:00,2017/07/03 00:00:00,6,No,No,Yes,Yes,"Very difficult sample, took many extra spins (at all spin steps) to get it through column.",2017/07/04 00:00:00,12,0,Negative,407,NA,1,Hanna,TL1540,TL1594740754,515947,240754,0,Negative,FALSE,TRUE,NA,Negative,1,5368,4,4,1,2,2,0,4,8,0.8199494958705275,NA,402,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT419,1,2017/06/08 00:00:00,NA,NA,NA,4b Priory Farm,NA,NA,NA,Freshwater Habitats Trust,AH,2017/06/08 09:30:00,2017/06/16 00:00:00,6,No,No,Yes,Yes,NA,2017/06/20 00:00:00,12,0,Negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,0,0,72204,0,0,0,11393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHT458,1,2017/06/28 00:00:00,NA,NA,NA,188 New Development,NA,NA,NA,Freshwater Habitats Trust,AH,2017/06/28 10:00:00,2017/07/12 00:00:00,6,No,No,Yes,Yes,NA,2017/07/17 00:00:00,0,0,Inconclusive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHT872,1,2017/06/06 00:00:00,NA,NA,NA,SP 56928 08230,NA,NA,NA,Freshwater Habitats Trust,Penny Williams,2017/06/06 18:00:00,2017/06/16 00:00:00,6,No,No,Yes,Yes,eDNA Field Sheet - no pond name given,2017/06/22 00:00:00,12,0,Negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11886,0,28644,123557,0,12636,0,0,0,7625,0,0,0,64321,66310,0,0,0,0,23471,6882,10938,0,32826,0,0,0,25153,0,0,0,0,0,0,3215,0,0,0,60577,0,0,18559,0,0,0,8223,0,81415,0,2859,45239,0
FHT376,NA,NA,2017/06/29 00:00:00,NA,559,NA,NA,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,NA,1,Iain,SP8535,SP8504835418,485048,235418,0,Negative,FALSE,TRUE,NA,Negative,1,2500,1,4,90,2,2,8,3,10,0.6487152761184136,NA,556,Y,Y,<0.2,<0.02,2,0.1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT452,NA,NA,2017/06/30 00:00:00,NA,980 SWINBOURNE SCHOOL 980,NA,NA,980,SWINBOURNE SCHOOL 980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980,NA,1,PJW,SP8027,SP8022027440,480220,227440,4,Positive,FALSE,FALSE,NA,Positive,1,80,3,3,85,2,4,4,3,1,0.5765750132603533,NA,980,N,N,<0.2,0.5-1,1,0.1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT453,NA,NA,2017/06/25 00:00:00,NA,919 CHARNDON WINDMILL HILL 919,NA,NA,919,CHARNDON WINDMILL HILL 919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919,NA,1,PJW,SP6524,SP6574024710,465740,224710,9,Positive,FALSE,FALSE,NA,Positive,1,120,2,3,25,2,3,>12,3,15,0.6847707061028805,NA,919,N,N,<0.2,0.1-0.2,1,0.1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT454,NA,NA,2017/06/27 00:00:00,NA,896 BOARSTALL MOAT 896,NA,NA,896,BOARSTALL MOAT 896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896,NA,1,PJW,SP6214,SP6243014270,462430,214270,6,Positive,FALSE,FALSE,NA,Positive,1,2000,3,2,80,2,4,12,3,3,0.7980502820900179,NA,894,N,N,<0.2,0.2-0.5,1,0.1,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT455,NA,NA,2017/06/27 00:00:00,NA,897 BOARSTALL WOOD 897,NA,NA,897,BOARSTALL WOOD 897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897,NA,1,PJW,SP6114,SP6114014230,461140,214230,0,Negative,FALSE,TRUE,NA,Negative,1,920,1,4,35,2,2,12,4,70,0.8465555976538631,NA,897,N,N,<0.2,<0.02,2,0.1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT462,NA,NA,2017/06/28 00:00:00,NA,429 BIERTON,NA,NA,429,BIERTON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,1,NA,Adrianna,SP8315,SP8392015686,483920,215686,0,Negative,FALSE,TRUE,Negative,NA,1,500,1,2,100,1,3,7,3,0,0.3893191177285562,NA,429,N,N,<0.2,0.02-0.05,2,0.1,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT463,NA,NA,2017/06/28 00:00:00,NA,35 ST JAMES CHURCH,NA,NA,35,ST JAMES CHURCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,NA,Adrianna,SP8315,SP8359215204,483592,215204,0,Negative,FALSE,TRUE,Negative,NA,1,400,2,4,95,2,3,7,4,10,0.7302004291311781,NA,35,N,N,1-2,0.2-0.5,0,1.5,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT475,NA,NA,2017/06/27 00:00:00,NA,911 S OF LUDGERSHALL 911,NA,NA,911,S OF LUDGERSHALL 911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,NA,1,PJW,SP6616,SP6601016530,466010,216530,1,Positive,FALSE,FALSE,NA,Positive,1,160,3,4,45,3,4,>12,2,65,0.7366019774728768,NA,911,N,N,<0.2,0.02-0.05,2,0.1,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT476,NA,NA,2017/06/30 00:00:00,NA,982 SWINBOURNE 928,NA,NA,982,SWINBOURNE 928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982,NA,1,PJW,SP8026,SP8088026340,480880,226340,12,Positive,FALSE,FALSE,NA,Positive,1,230,3,4,0,3,4,>12,3,5,0.7451308363296861,NA,982,N,N,<0.2,<0.02,2,0.1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT477,NA,NA,2017/06/25 00:00:00,NA,902 TITTERSHALL WOOD 902,NA,NA,902,TITTERSHALL WOOD 902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,NA,1,PJW,SP6717,SP6737017950,467370,217950,0,Inconclusive,FALSE,FALSE,NA,Inconclusive,1,3500,1,2,20,1,1,>12,4,0,0.4570735863824253,NA,901,N,N,1-2,0.1-0.2,0,1.5,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT478,NA,NA,2017/06/25 00:00:00,NA,903 LUDGERSHALL 903,NA,NA,903,LUDGERSHALL 903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,NA,1,PJW,SP6617,SP6680017681,466800,217681,0,Negative,FALSE,TRUE,NA,Negative,1,260,3,2,100,3,4,>12,2,0,0.5263951920310728,NA,903,N,N,<0.2,0.2-0.5,1,0.1,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT479,NA,NA,2017/06/25 00:00:00,NA,920 SHARPS HILL 920,NA,NA,920,SHARPS HILL 920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,1,PJW,SP6819,SP6868019990,468680,219990,12,Positive,FALSE,FALSE,NA,Positive,1,90,4,3,90,3,4,>12,3,15,0.5258298189713562,NA,920,N,N,<0.2,0.1-0.2,1,0.1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT480,NA,NA,2017/06/25 00:00:00,NA,904 CHARNDON 904,NA,NA,904,CHARNDON 904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,NA,1,PJW,SP6625,SP6661025450,466610,225450,6,Positive,FALSE,FALSE,NA,Positive,1,90,2,2,0,2,3,>12,2,65,0.6263154263002225,NA,904,N,N,<0.2,0.05-0.1,1,0.1,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT481,NA,NA,2017/06/25 00:00:00,NA,905 CHARNDON 905,NA,NA,905,CHARNDON 905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,1,PJW,SP6624,SP6640024960,466400,224960,0,Negative,FALSE,TRUE,NA,Negative,1,310,3,3,70,3,3,>12,3,10,0.7015353569884024,NA,905,N,N,<0.2,0.2-0.5,1,0.1,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT482,NA,NA,2017/06/25 00:00:00,NA,907 HAM POND 907,NA,NA,907,HAM POND 907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,NA,1,PJW,SP6421,SP6427021540,464270,221540,1,Positive,FALSE,FALSE,NA,Positive,1,780,2,3,20,2,3,>12,3,30,0.8095525518949972,NA,907,N,N,<0.2,0.5-1,1,0.1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT570,NA,NA,2017/05/18 00:00:00,NA,Lower Wood End Farm Alt Pond 144a,NA,NA,NA,Lower Wood End Farm Alt Pond 144a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Hanna,SP9841,SP9841441788,498414,241788,0,Negative,FALSE,TRUE,Negative,NA,1,140,2,3,30,3,4,>12,2,70,0.7623791311848906,NA,144a,N,N,2-5,0.05-0.1,0,3.5,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT621,NA,NA,2017/06/23 00:00:00,NA,353 353 Harold Odell Park Pond,NA,NA,353,353 Harold Odell Park Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,NA,1,Hanna,SP9657,SP9623257098,496232,257098,0,Negative,FALSE,TRUE,NA,Negative,1,1210,1,4,90,2,3,7,4,75,0.8246496169085769,NA,353,N,N,<0.2,0.05-0.1,1,0.1,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT625,NA,NA,2017/06/23 00:00:00,NA,348 348 Gatekeepers Pond,NA,NA,348,348 Gatekeepers Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,1,Hanna,TL0248,TL0260848313,502608,248313,0,Negative,FALSE,TRUE,NA,Negative,1,4500,1,3,70,2,2,9,3,10,0.6275574594685474,NA,346,N,N,<0.2,0.02-0.05,2,0.1,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT626,NA,NA,2017/06/23 00:00:00,NA,224/863 Rooksmead Pond,NA,NA,NA,224/863 Rooksmead Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Hanna,TL0451,TL0499351711,504993,251711,0,Negative,FALSE,TRUE,NA,Negative,1,575,1,3,5,2,3,4,1,25,0.5160683341295597,NA,224 / 863,N,N,<0.2,0.1-0.2,1,0.1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT627,NA,NA,2017/06/23 00:00:00,NA,401 Stafford Farm,NA,NA,401,Stafford Farm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,NA,1,Hanna,TL0054,TL0075254642,500752,254642,0,Negative,FALSE,TRUE,NA,Negative,1,150,1,2,5,3,3,4,3,30,0.6814627271490871,NA,401,N,N,<0.2,0.1-0.2,1,0.1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
